CodMun,MHAB01,MHAB03,MHAB04,MHAB06,MHAB07,MHAB071,MHAB081,MHAB082,MHAB083,MHAB084,MHAB085,MHAB086,MHAB087,MHAB088,MHAB089,MHAB09,MHAB091,MHAB10,MHAB101,MHAB102,MHAB111,MHAB112,MHAB113,MHAB114,MHAB12,MHAB16,MHAB161,MHAB17,MHAB18,MHAB181,MHAB182,MHAB183,MHAB191,MHAB192,MHAB193,MHAB194,MHAB195,MHAB201,MHAB202,MHAB203,MHAB204,MHAB205,MHAB206,MHAB207,MHAB208,MHAB21
5204508,Secretaria em conjunto com outras políticas,Masculino,48,Ensino superior completo,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Não,3,Sim,Sim,Sim,Sim,2008,Não,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Sim,Não,-,Sim
5204557,Setor subordinado a outra secretaria,Feminino,53,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Sim,1993,Paritário,Não,Sim,Não,Não,0,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,-,Não
5204607,Setor subordinado a outra secretaria,Masculino,43,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2017,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5204656,Não possui estrutura,-,-,-,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2008,Paritário,Não,Não,Não,Sim,2,Sim,Sim,Sim,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,Não,-,Não
5204706,Setor subordinado a outra secretaria,Masculino,39,Ensino médio (2º Grau) completo ,Sim,O município não possui Plano Diretor,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2013,Paritário,Sim,Sim,Não,Não,0,Sim,Sim,Sim,Sim,2016,Não,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Não,Sim,Não,Não,-,Não
5204805,Secretaria exclusiva,Feminino,42,Ensino superior completo,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Sim,Sim,2,Não,-,-,Sim,2010,Sim,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5204854,Setor subordinado a outra secretaria,Masculino,44,Ensino fundamental (1º Grau) incompleto ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Sim,O fundo possui um conselho gestor próprio,Não,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5204904,Secretaria em conjunto com outras políticas,Masculino,34,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Sim,Não,Não,Não,0,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5204953,Secretaria em conjunto com outras políticas,Feminino,42,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Tem maior representação da sociedade civil,Não,Sim,Não,Não,0,Sim,Sim,Sim,Não,-,-,-,Não,Não,Não,Sim,-,Não,Não,Não,Sim,Não,Não,Não,-,Não
5205000,Setor subordinado a outra secretaria,Feminino,42,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,1995,Paritário,Sim,Não,Não,Não,12,Não,-,-,Sim,2015,Não,Não,-,-,-,-,Sim,Sim,Não,Sim,Não,Sim,Não,Não,-,Não
5205059,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2007,Tem maior representação governamental,Não,Sim,Não,Não,0,Sim,Sim,Não,Não,-,-,-,-,-,-,-,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,-,Não
5205109,Secretaria em conjunto com outras políticas,Masculino,50,Ensino superior completo,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,"Não, as conferências foram realizadas após a elaboração do plano",Sim,Não soube informar*,Paritário,Sim,Sim,Sim,Sim,0,Sim,O fundo possui um conselho gestor próprio,Sim,Sim,2015,Sim,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Sim,Sim,Sim,Não,-,Sim
5205208,Setor subordinado diretamente à chefia do Executivo ,Masculino,55,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Sim,Não,Sim,Sim,Não soube informar*,Sim,Sim,Não,Não,Não,Sim,-,-,-,-,-,-,-,-,Sim,Não
5205307,Setor subordinado diretamente à chefia do Executivo ,Masculino,Não informou,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,1997,Paritário,Sim,Sim,Sim,Sim,0,Sim,Não,Sim,Sim,2014,Não,Não,Não,Não,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não
5205406,Setor subordinado a outra secretaria,Masculino,35,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Sim,3,Não,-,-,Sim,2014,Não,Não,Não,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não,Não,-,Não
5205455,Setor subordinado a outra secretaria,Feminino,46,Ensino superior completo,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2008,Paritário,Não,Não,Sim,Sim,0,Sim,Não,Sim,Não,-,-,-,Não,Sim,Sim,Não,-,Sim,Sim,Sim,Não,Sim,Não,Sim,-,Sim
5205471,Secretaria em conjunto com outras políticas,Feminino,55,Ensino médio (2º Grau) incompleto ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Não,Não,Não,Sim,0,Sim,Não,Sim,Sim,2011,Não,Sim,Não,Sim,Não,Não,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Não
5205497,Setor subordinado a outra secretaria,Masculino,54,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,1995,Tem maior representação da sociedade civil,Não,Não,Não,Sim,4,Não,-,-,Sim,2015,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
5205513,Secretaria em conjunto com outras políticas,Masculino,45,Especialização,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2010,Paritário,Sim,Sim,Não,Não,0,Sim,Sim,Sim,Sim,2017,Não,Sim,Não,Não,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Não
5205521,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Não,Não,Não,0,Sim,Sim,Não,Sim,2008,Não,Sim,Não,Não,Não,Sim,-,Sim,Não,Não,Sim,Não,Não,Não,-,Não
5205703,Setor subordinado a outra secretaria,Masculino,30,Ensino superior completo,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Não,0,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Não,-,Não
5205802,Setor subordinado a outra secretaria,Masculino,57,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,"Não, as conferências foram realizadas após a elaboração do plano",Não,-,-,-,-,-,-,-,Sim,O fundo possui um conselho gestor próprio,Sim,Sim,2010,Não,Sim,Não,Não,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não
5205901,Secretaria em conjunto com outras políticas,Masculino,38,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Não,1,Sim,Sim,Não,Sim,2016,Sim,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5206206,Setor subordinado a outra secretaria,Feminino,32,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2007,Tem maior representação governamental,Não,Sim,Não,Sim,8,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2004,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
5206305,Setor subordinado a outra secretaria,Masculino,34,Ensino superior completo,Sim,O município não possui Plano Diretor,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2013,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Não,Não,-,Não
5206404,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2013,Paritário,Sim,Sim,Sim,Não,0,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Sim,Não,Sim,Não,-,Não
5206503,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Sim,Sim,Não,Não,-,Não
5206602,Secretaria em conjunto com outras políticas,Masculino,31,Ensino superior completo,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Sim,2,Sim,Sim,Sim,Sim,2017,Não,Não,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Não
5206701,Setor subordinado a outra secretaria,Feminino,22,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Não,Não,Sim,4,Não,-,-,Sim,2016,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Sim,Sim,Não,Não,-,Não
5206800,Setor subordinado a outra secretaria,Masculino,70,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2012,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5206909,Secretaria em conjunto com outras políticas,Masculino,52,Ensino médio (2º Grau) incompleto ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2013,Sim,Sim,-,-,-,-,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,Não
5207105,Não possui estrutura,-,-,-,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,-,Sim,2007,Paritário,Não,Não,Não,Sim,0,Sim,Não,Sim,Sim,2017,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5207253,Secretaria em conjunto com outras políticas,Masculino,60,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2007,Paritário,Não,Sim,Sim,Não,1,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5207352,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2013,Sim,Não,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
5207402,Setor subordinado a outra secretaria,Feminino,71,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Sim,Sim,Não,Não,Sim,Não,-,Sim,Não,Não,Sim,Não,Não,Não,-,Não
5207501,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5207535,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2011,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5207600,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2017,Não,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,Não,-,Não
5207808,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Não,Sim,Não,Não,0,Não,-,-,Sim,2016,Não,Sim,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Não,Não,Não,-,Não
5207907,Setor subordinado a outra secretaria,Feminino,28,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Sim,0,Sim,O fundo possui um conselho gestor próprio,Sim,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
5208004,Setor subordinado a outra secretaria,Masculino,39,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Sim,Sim,Não,Não,Sim,Sim,-,Não,Não,Não,Não,Não,Sim,Não,-,Sim
5208103,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Não,Não,Não,0,Não,-,-,Sim,2017,Sim,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Sim,Não,-,Não
5208152,Secretaria em conjunto com outras políticas,Feminino,32,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Não,Não,Não,Sim,Não,-,Não,Não,Sim,Sim,Não,Não,Não,-,Não
5208301,Setor subordinado a outra secretaria,Masculino,56,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2017,Não,Sim,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Sim,Sim,Sim,-,Não
5208400,Setor subordinado a outra secretaria,Feminino,41,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,-,Não
5208509,Não possui estrutura,-,-,-,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2008,Paritário,Não,Sim,Não,Não,0,Sim,O fundo possui um conselho gestor próprio,Sim,Sim,2011,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5208608,Setor subordinado a outra secretaria,Feminino,53,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,-,Sim,2010,Paritário,Sim,Sim,Sim,Sim,0,Sim,O fundo possui um conselho gestor próprio,Sim,Sim,2016,Sim,Sim,-,-,-,-,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,-,Não
5208707,Setor subordinado a outra secretaria,Masculino,53,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2013,Paritário,Sim,Sim,Sim,Não,2,Sim,Sim,Sim,Sim,2017,Sim,Sim,Não,Sim,Sim,Não,-,Sim,Sim,Não,Não,Não,Sim,Não,-,Não
5208806,Setor subordinado a outra secretaria,Feminino,45,Especialização,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,2006,Paritário,Sim,Sim,Sim,Sim,Não soube informar*,Sim,Sim,Não,Sim,2015,Sim,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Sim,Não,-,Sim
5208905,Setor subordinado a outra secretaria,Feminino,55,Especialização,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,2006,Paritário,Sim,Não,Não,Sim,0,Não,-,-,Sim,2017,Sim,Sim,Não,Sim,Sim,Sim,-,Não,Não,Não,Sim,Não,Sim,Sim,-,Sim
5209101,Secretaria em conjunto com outras políticas,Feminino,43,Ensino superior completo,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2008,Paritário,Sim,Não,Sim,Sim,2,Sim,Não,Sim,Sim,2011,Sim,Não,Não,Não,Não,Sim,-,Sim,Sim,Sim,Não,Sim,Sim,Não,-,Não
5209150,Setor subordinado a outra secretaria,Feminino,54,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2009,Paritário,Sim,Não,Não,Não,0,Não,-,-,Sim,2012,Sim,Sim,-,-,-,-,Sim,Não,Não,Não,Sim,Sim,Não,Não,-,Não
5209200,Setor subordinado a outra secretaria,Feminino,47,Especialização,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Sim,Sim,Não,Não,Sim,Sim,-,Sim,Sim,Não,Não,Não,Sim,Não,-,Não
5209291,Setor subordinado a outra secretaria,Feminino,30,Ensino médio (2º Grau) completo ,Sim,O município não possui Plano Diretor,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2009,Paritário,Sim,Sim,Sim,Não,0,Não,-,-,Sim,2016,Sim,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Sim,Sim,Não,Não,-,Não
5209408,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Sim,Não,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não,Não,-,Não
5209457,Setor subordinado a outra secretaria,Feminino,49,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Sim,2015,Paritário,Sim,Não,Não,Sim,3,Não,-,-,Sim,2015,Sim,Não,-,-,-,-,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,Não
5209606,Não possui estrutura,-,-,-,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Sim,O fundo possui um conselho gestor próprio,Sim,Não,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Sim,Não,Não,-,Não
5209705,Não possui estrutura,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5209804,Setor subordinado a outra secretaria,Masculino,56,Ensino fundamental (1º Grau) incompleto ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2007,Paritário,Sim,Sim,Não,Não,0,Sim,Sim,Não,Sim,2016,Não,Não,Não,Não,Sim,Não,-,Não,Não,Sim,Sim,Sim,Sim,Não,-,Não
5209903,Setor subordinado a outra secretaria,Masculino,53,Ensino fundamental (1º Grau) completo ,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,2005,Paritário,Sim,Sim,Não,Não,0,Não,-,-,Sim,2015,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5209937,Secretaria em conjunto com outras políticas,Feminino,52,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Sim,Não,Não,Sim,2011,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5209952,Setor subordinado a outra secretaria,Masculino,64,Especialização,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Sim,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5210000,Setor subordinado a outra secretaria,Masculino,33,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2009,Não,Não,Não,Não,Sim,Sim,-,Sim,Não,Não,Não,Sim,Sim,Não,-,Não
5210109,Secretaria em conjunto com outras políticas,Feminino,37,Ensino superior completo,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,-,Sim,2010,Paritário,Sim,Sim,Não,Não,2,Sim,Sim,Sim,Sim,2013,Não,Não,Não,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Não,Sim,-,Não
5210158,Setor subordinado a outra secretaria,Feminino,32,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2009,Paritário,Sim,Não,Sim,Não,0,Não,-,-,Sim,2015,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Não,-,Não
5210208,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Não,Sim,Não,Não,0,Não,-,-,Sim,2017,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Não,Sim,Não,-,Não
5210307,Secretaria em conjunto com outras políticas,Feminino,Não informou,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Não,Sim,Não,Sim,0,Sim,Sim,Não,Sim,2017,Não,Não,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5210406,Secretaria em conjunto com outras políticas,Feminino,47,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Sim,2009,Paritário,Não,Sim,Não,Sim,Não soube informar*,Sim,Sim,Não,Sim,2015,Sim,Sim,Não,Não,Sim,Sim,-,Sim,Não,Sim,Não,Não,Não,Não,-,Não
5210562,Secretaria em conjunto com outras políticas,Feminino,48,Ensino médio (2º Grau) incompleto ,Sim,O município não possui Plano Diretor,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Não,Sim,Não,Não,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não
5210604,Setor subordinado a outra secretaria,Masculino,33,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2015,Sim,Sim,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Sim,Não,-,Não
5210802,Setor subordinado a outra secretaria,Feminino,34,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2000,Paritário,Sim,Sim,Não,Não,0,Não,-,-,Sim,2011,Não,Não,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Não,Não,-,Sim
5210901,Setor subordinado a outra secretaria,Feminino,59,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Sim,Não,Sim,Não,0,Não,-,-,Sim,2015,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5211008,Secretaria em conjunto com outras políticas,Masculino,44,Ensino superior incompleto,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Sim,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Sim,Não,-,Não
5211206,Setor subordinado a outra secretaria,Feminino,37,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,-,Sim,2008,Paritário,Sim,Não,Sim,Não,0,Não,-,-,Sim,2017,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Sim,Não,Não,Não,Não,-,Sim
5211305,Setor subordinado a outra secretaria,Masculino,55,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2007,Paritário,Sim,Sim,Sim,Sim,0,Sim,Sim,Não,Sim,2017,Não,Sim,-,-,-,-,Sim,Sim,Não,Sim,Sim,Não,Não,Não,-,Sim
5211404,Setor subordinado a outra secretaria,Masculino,46,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Sim,Não,-,-,-,-,Sim,Não,Não,Sim,Sim,Não,Não,Não,-,Não
5211503,Setor subordinado diretamente à chefia do Executivo ,Masculino,47,Ensino médio (2º Grau) completo ,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,2008,Paritário,Sim,Não,Sim,Não,20,Sim,Não,Sim,Sim,2008,Sim,Não,Não,Não,Não,Sim,-,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Não
5211602,Secretaria exclusiva,Masculino,Não informou,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Sim,0,Não,-,-,Sim,2016,Sim,Sim,Sim,Não,Não,Não,-,Sim,Não,Não,Não,Não,Sim,Sim,-,Sim
5211701,Setor subordinado a outra secretaria,Feminino,35,Ensino superior completo,Sim,O município não possui Plano Diretor,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Sim,Sim,0,Sim,Não,Não,Sim,2012,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
5211800,Órgão da administração indireta,Feminino,43,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2007,Paritário,Sim,Sim,Não,Sim,0,Sim,Sim,Sim,Não,-,-,-,Não,Não,Sim,Sim,-,Não,Não,Não,Sim,Não,Sim,Sim,-,Não
5211909,Setor subordinado diretamente à chefia do Executivo ,Feminino,48,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,-,Sim,2007,Paritário,Sim,Sim,Sim,Sim,5,Sim,Sim,Não,Sim,2014,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
5212006,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Sim,Sim,Não,Não,0,Não,-,-,Sim,2017,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
5212055,Setor subordinado diretamente à chefia do Executivo ,Masculino,38,Ensino superior completo,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2016,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Sim,Sim,2012,Não,Sim,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Não
5212105,Setor subordinado a outra secretaria,Masculino,55,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Sim,Sim,Não,-,Sim,Não,Não,Sim,Sim,Sim,Não,-,Não
5212204,Setor subordinado a outra secretaria,Feminino,71,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Não,Não,0,Não,-,-,Sim,2016,Sim,Sim,Não,Não,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Não
