CodMun,MMAM01,MMAM03,MMAM04,MMAM06,MMAM071,MMAM072,MMAM073,MMAM074,MMAM075,MMAM076,MMAM08,MMAM091,MMAM092,MMAM093,MMAM094,MMAM095,MMAM096,MMAM097,MMAM098,MMAM099,MMAM0910,MMAM0911,MMAM10,MMAM101,MMAM102,MMAM111,MMAM112,MMAM113,MMAM114,MMAM12,MMAM16,MMAM17,MMAM171,MMAM18,MMAM191,MMAM192,MMAM193,MMAM194,MMAM195,MMAM196,MMAM197,MMAM198,MMAM199,MMAM201,MMAM20011,MMAM202,MMAM2021,MMAM203,MMAM2031,MMAM204,MMAM2041,MMAM205,MMAM2051,MMAM206,MMAM2061,MMAM207,MMAM2071,MMAM208,MMAM2081,MMAM209,MMAM2091,MMAM2010,MMAM20101,MMAM2011,MMAM20111,MMAM2012,MMAM21,MMAM211,MMAM221,MMAM222,MMAM223,MMAM224,MMAM225,MMAM226,MMAM227,MMAM228,MMAM229,MMAM23,MMAM2311,MMAM2312,MMAM2313,MMAM2314,MMAM2315,MMAM2316,MMAM2317,MMAM241,MMAM242,MMAM243,MMAM244,MMAM245,MMAM246,MMAM247,MMAM25,MMAM261,MMAM262,MMAM263,MMAM264,MMAM265,MMAM266,MMAM267,MMAM268,MMAM269,MMAM2610,MMAM2611,MMAM2612,MMAM2613,MMAM2614
5100102,Secretaria em conjunto com outras políticas setoriais,Masculino,36,Especialização,4,1,0,3,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Paritário,Sim,Não,Não,Sim,3,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,1999,Sim,1999,Não,-,Não,-,Não,-,Sim,1999,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,Não,Não,Não,Não,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5100201,Setor subordinado a outra secretaria,Masculino,74,Ensino superior incompleto,3,2,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2011,Paritário,Sim,Sim,Sim,Não,13,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Sim,2017,Não,-,Sim,2012,Não,-,Sim,2012,Não,-,Não,-,Sim,2012,Sim,2012,Não,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
5100250,Setor subordinado a outra secretaria,Feminino,63,Ensino superior completo,13,5,0,3,0,5,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Paritário,Sim,Sim,Não,Não,6,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,2009,Não,-,Sim,2009,Sim,2009,Sim,2009,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5100300,Secretaria exclusiva,Masculino,40,Ensino superior completo,2,1,0,1,0,0,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,2005,Paritário,Sim,Sim,Não,Não,1,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2003,Sim,2000,Sim,2005,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5100359,Secretaria exclusiva,Masculino,58,Ensino fundamental (1º Grau) incompleto,2,1,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5100409,Secretaria em conjunto com outras políticas setoriais,Feminino,25,Especialização,5,1,0,4,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
5100508,Secretaria em conjunto com outras políticas setoriais,Masculino,65,Ensino superior completo,5,2,0,3,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2015,Paritário,Não,Sim,Sim,Sim,2,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5100607,Secretaria em conjunto com outras políticas setoriais,Feminino,23,Ensino superior completo,5,0,0,5,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2010,Paritário,Não,Sim,Não,Não,6,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,2007,Sim,2003,Não,-,Não,-,Sim,2010,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
5100805,Secretaria em conjunto com outras políticas setoriais,Feminino,26,Ensino superior completo,1,0,0,0,0,1,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,2013,Paritário,Não,Não,Sim,Não,6,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5101001,Setor subordinado a outra secretaria,Masculino,33,Ensino superior completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2011,Paritário,Não,Sim,Não,Não,1,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Sim,2011,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5101209,Secretaria exclusiva,Feminino,44,Ensino superior incompleto,2,1,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5101258,Setor subordinado a outra secretaria,Masculino,56,Ensino médio (2º Grau) incompleto,2,2,0,0,0,0,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2009,Paritário,Sim,Sim,Sim,Sim,1,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,2011,Sim,2011,Sim,2011,Sim,2011,Sim,2011,Não,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5101308,Secretaria em conjunto com outras políticas setoriais,Masculino,66,Ensino médio (2º Grau) completo,2,0,1,1,0,0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2010,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5101407,Secretaria em conjunto com outras políticas setoriais,Masculino,49,Ensino superior completo,12,5,0,5,0,2,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2014,Paritário,Sim,Sim,Não,Não,12,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim,2014,Não,-,Não,-,Não,-,Não,-,Sim,2014,Sim,2014,Sim,2014,Sim,2014,Não,-,Não,-,-,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
5101605,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Ensino superior incompleto,5,3,0,1,0,1,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,2010,Tem maior representação governamental,Sim,Não,Não,Sim,2,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5101704,Secretaria em conjunto com outras políticas setoriais,Masculino,39,Ensino superior completo,11,5,0,3,2,1,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,2013,Tem maior representação da sociedade civil,Não,Sim,Sim,Sim,10,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,2015,Sim,2015,Sim,2015,Sim,2015,Não,-,Sim,2015,Sim,2015,Sim,2015,Sim,2015,Não,-,Não,-,-,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
5101803,Secretaria exclusiva,Masculino,50,Mestrado,6,3,0,3,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2013,Paritário,Sim,Sim,Não,Não,5,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2017,Sim,2016,Não,-,Sim,2013,Sim,2016,Sim,2013,Não,-,Sim,2013,Não,-,Não,-,Não,-,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5101852,Secretaria em conjunto com outras políticas setoriais,Masculino,55,Ensino médio (2º Grau) completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2012,Paritário,Não,Não,Não,Sim,0,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5101902,Secretaria em conjunto com outras políticas setoriais,Masculino,57,Ensino médio (2º Grau) completo,10,7,0,3,0,0,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,2007,Tem maior representação da sociedade civil,Sim,Sim,Não,Não,0,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não,-,Sim,2016,Não,-,Sim,2012,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
5102504,Secretaria em conjunto com outras políticas setoriais,Masculino,36,Ensino superior completo,4,2,0,2,0,0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Sim,2007,Paritário,Sim,Não,Não,Não,13,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,-,Sim,2013,Sim,2014,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
5102603,Secretaria exclusiva,Feminino,34,Ensino superior completo,3,1,0,2,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2013,Tem maior representação da sociedade civil,Sim,Sim,Não,Não,5,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
5102637,Setor subordinado a outra secretaria,Masculino,48,Ensino superior incompleto,1,0,0,1,0,0,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2014,Tem maior representação da sociedade civil,Sim,Sim,Não,Não,2,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não
5102678,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Ensino médio (2º Grau) incompleto,3,3,0,0,0,0,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,2005,Paritário,Sim,Sim,Não,Não,10,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,-,Sim,2011,Não,-,Não,-,Sim,2006,Não,-,Sim,2006,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
5102686,Secretaria em conjunto com outras políticas setoriais,Masculino,49,Especialização,3,1,0,1,1,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2005,Paritário,Não,Sim,Não,Não,8,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,2014,Sim,2014,Não,-,Não,-,Sim,2014,Sim,2014,Não,-,Sim,2014,Sim,2014,Sim,2014,Não,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não
5102694,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Ensino fundamental (1º Grau) incompleto,3,2,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5102702,Secretaria em conjunto com outras políticas setoriais,Masculino,40,Ensino superior completo,3,3,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,2008,Tem maior representação da sociedade civil,Sim,Não,Sim,Sim,7,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,-,Não,-,Não,-,Não,-,Não,-,Sim,2005,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5102793,Secretaria exclusiva,Masculino,Não informou,Ensino superior completo,2,1,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2014,Paritário,Sim,Sim,Não,Não,6,Sim,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Sim,2010,Sim,2010,Não,-,Sim,2010,Não,-,Não,-,Sim,2010,Sim,2010,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5102850,Secretaria em conjunto com outras políticas setoriais,Masculino,63,Ensino médio (2º Grau) completo,4,0,1,2,1,0,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Paritário,Sim,Não,Sim,Sim,3,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5103007,Secretaria em conjunto com outras políticas setoriais,Masculino,57,Ensino superior completo,11,9,0,0,0,2,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2015,Paritário,Sim,Não,Sim,Sim,4,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2010,Sim,2010,Sim,2010,Sim,2010,Não,-,Sim,2002,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5103056,Secretaria exclusiva,Feminino,53,Ensino médio (2º Grau) completo,3,2,0,1,0,0,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,2008,Paritário,Sim,Sim,Não,Não,3,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Sim,2016,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
5103106,Secretaria em conjunto com outras políticas setoriais,Masculino,62,Especialização,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2011,Paritário,Não,Sim,Não,Não,3,Sim,Sim,O fundo possui um conselho gestor próprio,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Sim,2011,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5103205,Setor subordinado a outra secretaria,Masculino,53,Ensino superior completo,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2008,Paritário,Sim,Sim,Sim,Sim,6,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5103254,Secretaria em conjunto com outras políticas setoriais,Masculino,23,Ensino superior incompleto,5,1,0,4,0,0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,2005,Paritário,Sim,Sim,Sim,Sim,4,Não,Sim,Sim,Sim,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
5103304,Secretaria em conjunto com outras políticas setoriais,Masculino,49,Ensino médio (2º Grau) incompleto,4,2,1,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2005,Paritário,Sim,Sim,Não,Sim,0,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,Não,-,Sim,2008,Sim,2014,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,2008,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
5103353,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Ensino médio (2º Grau) completo,14,11,1,2,0,0,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,2014,Paritário,Não,Sim,Não,Não,12,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
5103361,Setor subordinado a outra secretaria,Masculino,31,Ensino médio (2º Grau) completo,3,2,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2016,Paritário,Sim,Sim,Sim,Sim,4,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,2016,Sim,2016,Não,-,Não,-,Sim,2016,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
5103379,Secretaria exclusiva,Masculino,38,Ensino médio (2º Grau) completo,2,2,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2014,Paritário,Não,Sim,Não,Não,10,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,2014,Não,-,Sim,2014,Sim,2014,Sim,2014,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
5103403,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Ensino superior completo,143,89,0,32,22,0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,2013,Paritário,Sim,Não,Não,Não,18,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,2014,Sim,1990,Não,-,Sim,2015,Não,-,Sim,2015,Não,-,Não,-,Não,-,Sim,2015,Não,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não
5103437,Secretaria em conjunto com outras políticas setoriais,Feminino,49,Especialização,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2005,Paritário,Sim,Não,Sim,Sim,4,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5103452,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Ensino superior completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2016,Paritário,Não,Sim,Não,Não,1,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
